Date,Batch Locations,Gravity,pH,Temperature,ABV,Planned Start Date,Product,Batch,Original Gravity,OG Date
02/05/2024 ,,2.0200,0.0000,0.0000,0.0665,01/16/2024 07:00 AM,Stowaway IPA 2.0,IPA 24004.4,14.43,01/16/2024 12:00 PM
02/05/2024 ,,14.4300,0.0000,0.0000,0.00,01/16/2024 07:00 AM,Stowaway IPA 2.0,IPA 24004.4,14.43,01/16/2024 12:00 PM
02/05/2024 ,,2.0200,0.0000,0.0000,0.0665,01/16/2024 07:00 AM,Stowaway IPA 2.0,IPA 24004.3,14.43,01/16/2024 12:00 PM
02/05/2024 ,,14.4300,0.0000,0.0000,0.00,01/16/2024 07:00 AM,Stowaway IPA 2.0,IPA 24004.3,14.43,01/16/2024 12:00 PM
02/05/2024 ,,2.6000,4.2100,67.7000,0.00,01/31/2024 07:00 AM,Jalapeno IPA (7),PHAB 24011 (Peach hab) 15 bbl,13.30,01/31/2024 12:00 PM
02/05/2024 ,,2.9000,4.4600,62.1000,0.0647,01/29/2024 07:00 AM,Stowaway IPA 2.0,IPA 24010,14.56,01/29/2024 12:00 PM
02/05/2024 ,,2.4000,3.6500,0.0000,0.0599,01/26/2024 07:00 AM,Plum and Pepper IPA (7),PLM 24009,13.50,01/26/2024 12:00 PM
02/04/2024 ,,2.0200,0.0000,0.0000,0.0665,01/16/2024 07:00 AM,Stowaway IPA 2.0,IPA 24004.2,14.43,01/16/2024 12:00 PM
02/04/2024 ,,14.4300,0.0000,0.0000,0.00,01/16/2024 07:00 AM,Stowaway IPA 2.0,IPA 24004.2,14.43,01/16/2024 12:00 PM
02/04/2024 ,,2.0200,0.0000,0.0000,0.0665,01/16/2024 07:00 AM,Stowaway IPA 2.0,IPA 24004.1,14.43,01/16/2024 12:00 PM
02/04/2024 ,,14.4300,0.0000,0.0000,0.00,01/16/2024 07:00 AM,Stowaway IPA 2.0,IPA 24004.1,14.43,01/16/2024 12:00 PM
02/02/2024 ,,2.6000,3.4200,67.0000,0.0588,01/26/2024 07:00 AM,Plum and Pepper IPA (7),PLM 24009,13.50,01/26/2024 12:00 PM
02/02/2024 ,,-1.0600,0.0000,0.0000,0.0476,01/09/2024 07:00 AM,BBC Seltzer Base (7),BBC SELTZ 24002 (TANGERINE).1,7.90,01/09/2024 12:00 PM
02/02/2024 ,,7.9000,0.0000,0.0000,0.00,01/09/2024 07:00 AM,BBC Seltzer Base (7),BBC SELTZ 24002 (TANGERINE).1,7.90,01/09/2024 12:00 PM
02/02/2024 ,,2.5000,4.8400,66.0000,0.0647,01/29/2024 07:00 AM,Stowaway IPA 2.0,IPA 24010,14.56,01/29/2024 12:00 PM
02/02/2024 ,,5.7000,4.2400,68.0000,0.00,01/31/2024 07:00 AM,Jalapeno IPA (7),PHAB 24011 (Peach hab) 15 bbl,13.30,01/31/2024 12:00 PM
02/01/2024 ,,10.0000,4.4500,68.8000,0.00,01/31/2024 07:00 AM,Jalapeno IPA (7),PHAB 24011 (Peach hab) 15 bbl,13.30,01/31/2024 12:00 PM
02/01/2024 ,,2.5000,3.4600,67.8000,0.0588,01/26/2024 07:00 AM,Plum and Pepper IPA (7),PLM 24009,13.50,01/26/2024 12:00 PM
02/01/2024 ,,2.8000,4.4100,66.7000,0.0633,01/29/2024 07:00 AM,Stowaway IPA 2.0,IPA 24010,14.56,01/29/2024 12:00 PM
02/01/2024 ,,5.0000,0.0000,0.0000,0.0542,01/17/2024 07:00 AM,Last Chair (7),LCH 24005 (last chair).1,14.00,01/17/2024 12:00 PM
02/01/2024 ,,14.0000,0.0000,0.0000,0.00,01/17/2024 07:00 AM,Last Chair (7),LCH 24005 (last chair).1,14.00,01/17/2024 12:00 PM
02/01/2024 ,BBL 6,0.0000,3.6500,0.0000,0.1166,11/23/2022 07:00 AM,Flemish Red,FLM 22167.4,12.70,11/23/2022 12:00 PM
02/01/2024 ,BBL 7,0.0000,3.6700,0.0000,0.1093,11/23/2022 07:00 AM,Flemish Red,FLM 22167.3,12.70,11/23/2022 12:00 PM
02/01/2024 ,BBL 8,0.0000,3.6600,0.0000,0.1044,11/23/2022 07:00 AM,Flemish Red,FLM 22167.2,12.70,11/23/2022 12:00 PM
02/01/2024 ,BBL 9,0.0000,3.6800,0.0000,0.111,11/23/2022 07:00 AM,Flemish Red,FLM 22167.1,12.70,11/23/2022 12:00 PM
01/31/2024 ,,14.3000,0.0000,0.0000,0.00,01/31/2024 07:00 AM,Jalapeno IPA (7),PHAB 24011 (Peach hab) 15 bbl,13.30,01/31/2024 12:00 PM
01/31/2024 ,,13.3000,5.2000,70.0000,0.00,01/31/2024 07:00 AM,Jalapeno IPA (7),PHAB 24011 (Peach hab) 15 bbl,13.30,01/31/2024 12:00 PM
01/31/2024 ,,4.0000,4.5100,0.0000,0.0719,01/24/2024 07:00 AM,Coastal Storm,COS 24008,17.00,01/24/2024 12:00 PM
01/31/2024 ,,7.0000,4.3100,0.0000,0.0413,01/29/2024 07:00 AM,Stowaway IPA 2.0,IPA 24010,14.56,01/29/2024 12:00 PM
01/31/2024 ,,2.8000,3.4300,0.0000,0.0574,01/26/2024 07:00 AM,Plum and Pepper IPA (7),PLM 24009,13.50,01/26/2024 12:00 PM
01/30/2024 ,,12.4000,4.5100,67.7000,0.0119,01/29/2024 07:00 AM,Stowaway IPA 2.0,IPA 24010,14.56,01/29/2024 12:00 PM
01/30/2024 ,,1.3300,4.7100,0.0000,0.0806,01/18/2024 07:00 AM,Wicked West Coast DIPA (7),BWC 24006 (Wicked West Coast),16.30,01/18/2024 12:00 PM
01/30/2024 ,,4.6000,4.3000,71.0000,0.0688,01/24/2024 07:00 AM,Coastal Storm,COS 24008,17.00,01/24/2024 12:00 PM
01/30/2024 ,,3.4500,3.3600,68.0000,0.054,01/26/2024 07:00 AM,Plum and Pepper IPA (7),PLM 24009,13.50,01/26/2024 12:00 PM
01/29/2024 ,,4.5000,4.3100,71.2000,0.0688,01/24/2024 07:00 AM,Coastal Storm,COS 24008,17.00,01/24/2024 12:00 PM
01/29/2024 ,,6.6900,4.2200,0.0000,0.0482,01/19/2024 07:00 AM,Holy Mole Stout (7bbl),HMS 24007 (holy mole stout) ,14.70,01/19/2024 12:00 PM
01/29/2024 ,,5.4000,4.1900,70.0000,0.0438,01/26/2024 07:00 AM,Plum and Pepper IPA (7),PLM 24009,13.50,01/26/2024 12:00 PM
01/28/2024 ,,2.2100,0.0000,0.0000,0.00,12/14/2023 07:00 AM,Staycationland,STAY 23150.2,0.00,12/14/2023 12:00 PM
01/28/2024 ,,0.0000,0.0000,0.0000,0.00,12/14/2023 07:00 AM,Staycationland,STAY 23150.2,0.00,12/14/2023 12:00 PM
01/28/2024 ,,2.2100,0.0000,0.0000,0.00,12/14/2023 07:00 AM,Staycationland,STAY 23150.1,0.00,12/14/2023 12:00 PM
01/28/2024 ,,0.0000,0.0000,0.0000,0.00,12/14/2023 07:00 AM,Staycationland,STAY 23150.1,0.00,12/14/2023 12:00 PM
01/28/2024 ,,6.2000,4.2500,69.9000,0.0396,01/26/2024 07:00 AM,Plum and Pepper IPA (7),PLM 24009,13.50,01/26/2024 12:00 PM
01/28/2024 ,,4.4000,4.3800,72.5000,0.0688,01/24/2024 07:00 AM,Coastal Storm,COS 24008,17.00,01/24/2024 12:00 PM
01/26/2024 ,,13.5000,5.1000,71.0000,0.00,01/26/2024 07:00 AM,Plum and Pepper IPA (7),PLM 24009,13.50,01/26/2024 12:00 PM
01/26/2024 ,,13.5000,5.2000,71.0000,0.00,01/26/2024 07:00 AM,Plum and Pepper IPA (7),PLM 24009,13.50,01/26/2024 12:00 PM
01/26/2024 ,,10.7000,4.4100,69.9000,0.0352,01/24/2024 07:00 AM,Coastal Storm,COS 24008,17.00,01/24/2024 12:00 PM
01/26/2024 ,,7.1500,4.2400,67.0000,0.0459,01/19/2024 07:00 AM,Holy Mole Stout (7bbl),HMS 24007 (holy mole stout) ,14.70,01/19/2024 12:00 PM
01/25/2024 ,,15.9000,4.7700,70.0000,0.0063,01/24/2024 07:00 AM,Coastal Storm,COS 24008,17.00,01/24/2024 12:00 PM
01/25/2024 ,,5.0000,4.3500,0.0000,0.0542,01/17/2024 07:00 AM,Last Chair (7),LCH 24005 (last chair),14.00,01/17/2024 12:00 PM
01/25/2024 ,,2.0200,4.5200,0.0000,0.0665,01/15/2024 07:00 AM,Stowaway IPA 2.0,IPA 24004,14.43,01/15/2024 12:00 PM
01/25/2024 ,,7.2000,0.0000,0.0000,0.0456,01/19/2024 07:00 AM,Holy Mole Stout (7bbl),HMS 24007 (holy mole stout) ,14.70,01/19/2024 12:00 PM
01/24/2024 ,,4.9300,0.0000,0.0000,0.0536,01/11/2024 07:00 AM,Lemonade Sour (7),LEM 24003.1,14.70,01/11/2024 12:00 PM
01/24/2024 ,,14.7000,0.0000,0.0000,0.00,01/11/2024 07:00 AM,Lemonade Sour (7),LEM 24003.1,14.70,01/11/2024 12:00 PM
01/24/2024 ,,2.1000,4.6600,67.1000,0.0766,01/18/2024 07:00 AM,Wicked West Coast DIPA (7),BWC 24006 (Wicked West Coast),16.30,01/18/2024 12:00 PM
01/24/2024 ,,7.3000,4.2000,67.0000,0.0451,01/19/2024 07:00 AM,Holy Mole Stout (7bbl),HMS 24007 (holy mole stout) ,14.70,01/19/2024 12:00 PM
01/23/2024 ,,2.3800,0.0000,0.0000,0.065,01/03/2024 07:00 AM,Stowaway IPA 2.0,IPA 24001.4,14.27,01/03/2024 12:00 PM
01/23/2024 ,,14.2700,0.0000,0.0000,0.00,01/03/2024 07:00 AM,Stowaway IPA 2.0,IPA 24001.4,14.27,01/03/2024 12:00 PM
01/23/2024 ,,5.2000,4.4000,69.0000,0.0532,01/17/2024 07:00 AM,Last Chair (7),LCH 24005 (last chair),14.00,01/17/2024 12:00 PM
01/23/2024 ,,2.1000,4.6400,67.0000,0.0766,01/18/2024 07:00 AM,Wicked West Coast DIPA (7),BWC 24006 (Wicked West Coast),16.30,01/18/2024 12:00 PM
01/23/2024 ,,7.3000,4.1800,66.0000,0.0451,01/19/2024 07:00 AM,Holy Mole Stout (7bbl),HMS 24007 (holy mole stout) ,14.70,01/19/2024 12:00 PM
01/22/2024 ,,2.3800,0.0000,0.0000,0.065,01/03/2024 07:00 AM,Stowaway IPA 2.0,IPA 24001.3,14.27,01/03/2024 12:00 PM
01/22/2024 ,,14.2700,0.0000,0.0000,0.00,01/03/2024 07:00 AM,Stowaway IPA 2.0,IPA 24001.3,14.27,01/03/2024 12:00 PM
01/22/2024 ,,2.5000,4.5600,65.0000,0.0641,01/15/2024 07:00 AM,Stowaway IPA 2.0,IPA 24004,14.43,01/15/2024 12:00 PM
01/22/2024 ,,5.3000,4.1300,68.0000,0.0523,01/17/2024 07:00 AM,Last Chair (7),LCH 24005 (last chair),14.00,01/17/2024 12:00 PM
01/22/2024 ,,2.7000,4.4900,68.0000,0.0736,01/18/2024 07:00 AM,Wicked West Coast DIPA (7),BWC 24006 (Wicked West Coast),16.30,01/18/2024 12:00 PM
01/22/2024 ,,7.5000,4.0500,0.0000,0.0436,01/19/2024 07:00 AM,Holy Mole Stout (7bbl),HMS 24007 (holy mole stout) ,14.70,01/19/2024 12:00 PM
01/21/2024 ,,2.3800,0.0000,0.0000,0.065,01/03/2024 07:00 AM,Stowaway IPA 2.0,IPA 24001.2,14.27,01/03/2024 12:00 PM
01/21/2024 ,,14.2700,0.0000,0.0000,0.00,01/03/2024 07:00 AM,Stowaway IPA 2.0,IPA 24001.2,14.27,01/03/2024 12:00 PM
01/21/2024 ,,2.3800,0.0000,0.0000,0.065,01/03/2024 07:00 AM,Stowaway IPA 2.0,IPA 24001.1,14.27,01/03/2024 12:00 PM
01/21/2024 ,,14.2700,0.0000,0.0000,0.00,01/03/2024 07:00 AM,Stowaway IPA 2.0,IPA 24001.1,14.27,01/03/2024 12:00 PM
01/21/2024 ,,4.3000,4.2200,69.3000,0.0523,01/17/2024 07:00 AM,Last Chair (7),LCH 24005 (last chair),14.00,01/17/2024 12:00 PM
01/21/2024 ,,2.5000,4.5500,65.4000,0.0641,01/15/2024 07:00 AM,Stowaway IPA 2.0,IPA 24004,14.43,01/15/2024 12:00 PM
01/21/2024 ,,2.8000,4.3600,67.4000,0.0731,01/18/2024 07:00 AM,Wicked West Coast DIPA (7),BWC 24006 (Wicked West Coast),16.30,01/18/2024 12:00 PM
01/21/2024 ,,6.7000,4.0600,67.8000,0.0436,01/19/2024 07:00 AM,Holy Mole Stout (7bbl),HMS 24007 (holy mole stout) ,14.70,01/19/2024 12:00 PM
01/19/2024 ,,14.7000,4.9000,69.0000,0.00,01/19/2024 07:00 AM,Holy Mole Stout (7bbl),HMS 24007 (holy mole stout) ,14.70,01/19/2024 12:00 PM
01/19/2024 ,,12.5000,4.6300,69.8000,0.0212,01/18/2024 07:00 AM,Wicked West Coast DIPA (7),BWC 24006 (Wicked West Coast),16.30,01/18/2024 12:00 PM
01/19/2024 ,,5.7000,4.1500,68.7000,0.0449,01/17/2024 07:00 AM,Last Chair (7),LCH 24005 (last chair),14.00,01/17/2024 12:00 PM
01/19/2024 ,,2.8000,4.4700,68.1000,0.0626,01/15/2024 07:00 AM,Stowaway IPA 2.0,IPA 24004,14.43,01/15/2024 12:00 PM
01/19/2024 ,,4.9300,2.8200,0.0000,0.0536,01/11/2024 07:00 AM,Lemonade Sour (7),LEM 24003,14.70,01/11/2024 12:00 PM
01/18/2024 ,,5.1000,3.1200,0.0000,0.0527,01/11/2024 07:00 AM,Lemonade Sour (7),LEM 24003,14.70,01/11/2024 12:00 PM
01/18/2024 ,,3.2000,4.3600,0.0000,0.0605,01/15/2024 07:00 AM,Stowaway IPA 2.0,IPA 24004,14.43,01/15/2024 12:00 PM
01/18/2024 ,,16.3000,5.2000,69.0000,0.00,01/18/2024 07:00 AM,Wicked West Coast DIPA (7),BWC 24006 (Wicked West Coast),16.30,01/18/2024 12:00 PM
01/18/2024 ,,10.8000,4.1300,0.0000,0.0176,01/17/2024 07:00 AM,Last Chair (7),LCH 24005 (last chair),14.00,01/17/2024 12:00 PM
01/17/2024 ,,14.0000,0.0000,0.0000,0.00,01/17/2024 07:00 AM,Last Chair (7),LCH 24005 (last chair),14.00,01/17/2024 12:00 PM
01/17/2024 ,,5.2000,3.1800,66.0000,0.0521,01/11/2024 07:00 AM,Lemonade Sour (7),LEM 24003,14.70,01/11/2024 12:00 PM
01/17/2024 ,,7.4000,4.2600,66.9000,0.0384,01/15/2024 07:00 AM,Stowaway IPA 2.0,IPA 24004,14.43,01/15/2024 12:00 PM
01/16/2024 ,,5.5000,3.0600,66.8000,0.0506,01/11/2024 07:00 AM,Lemonade Sour (7),LEM 24003,14.70,01/11/2024 12:00 PM
01/16/2024 ,,-1.0600,2.9200,0.0000,0.0476,01/08/2024 07:00 AM,BBC Seltzer Base (7),BBC SELTZ 24002 (TANGERINE),7.90,01/08/2024 12:00 PM
01/16/2024 ,,12.9000,0.0000,0.0000,0.00,12/12/2023 07:00 AM,Ice Storm of 98,ICE 23149.4,12.90,12/12/2023 12:00 PM
01/16/2024 ,,2.0900,0.0000,0.0000,0.0587,12/12/2023 07:00 AM,Ice Storm of 98,ICE 23149.4,12.90,12/12/2023 12:00 PM
01/16/2024 ,,2.0900,0.0000,0.0000,0.0587,12/12/2023 07:00 AM,Ice Storm of 98,ICE 23149.3,12.90,12/12/2023 12:00 PM
01/16/2024 ,,12.9000,0.0000,0.0000,0.00,12/12/2023 07:00 AM,Ice Storm of 98,ICE 23149.3,12.90,12/12/2023 12:00 PM
01/15/2024 ,,6.3000,3.2000,66.3000,0.0462,01/11/2024 07:00 AM,Lemonade Sour (7),LEM 24003,14.70,01/11/2024 12:00 PM
01/14/2024 ,,2.0900,0.0000,0.0000,0.0587,12/12/2023 07:00 AM,Ice Storm of 98,ICE 23149.2,12.90,12/12/2023 12:00 PM
01/14/2024 ,,12.9000,0.0000,0.0000,0.00,12/12/2023 07:00 AM,Ice Storm of 98,ICE 23149.2,12.90,12/12/2023 12:00 PM
01/14/2024 ,,2.0900,0.0000,0.0000,0.0587,12/12/2023 07:00 AM,Ice Storm of 98,ICE 23149.1,12.90,12/12/2023 12:00 PM
01/14/2024 ,,12.9000,0.0000,0.0000,0.00,12/12/2023 07:00 AM,Ice Storm of 98,ICE 23149.1,12.90,12/12/2023 12:00 PM
01/14/2024 ,,6.2000,3.2000,68.1000,0.0462,01/11/2024 07:00 AM,Lemonade Sour (7),LEM 24003,14.70,01/11/2024 12:00 PM
01/14/2024 ,,0.0000,3.1200,68.0000,0.0422,01/08/2024 07:00 AM,BBC Seltzer Base (7),BBC SELTZ 24002 (TANGERINE),7.90,01/08/2024 12:00 PM
01/11/2024 ,,14.7000,0.0000,0.0000,0.00,01/11/2024 07:00 AM,Lemonade Sour (7),LEM 24003,14.70,01/11/2024 12:00 PM
01/12/2024 ,,-0.2000,2.9500,68.5000,0.0422,01/08/2024 07:00 AM,BBC Seltzer Base (7),BBC SELTZ 24002 (TANGERINE),7.90,01/08/2024 12:00 PM
01/11/2024 ,,1.4000,3.0300,70.9000,0.0341,01/08/2024 07:00 AM,BBC Seltzer Base (7),BBC SELTZ 24002 (TANGERINE),7.90,01/08/2024 12:00 PM
01/11/2024 ,,2.3800,4.7100,0.0000,0.065,01/02/2024 07:00 AM,Stowaway IPA 2.0,IPA 24001,14.27,01/02/2024 12:00 PM
01/10/2024 ,,2.8000,4.5400,66.0000,0.0629,01/02/2024 07:00 AM,Stowaway IPA 2.0,IPA 24001,14.27,01/02/2024 12:00 PM
01/09/2024 ,,2.4700,0.0000,0.0000,0.0388,12/20/2023 07:00 AM,Polly Angus Ale (7),PAA 23154.1,9.50,12/20/2023 12:00 PM
01/09/2024 ,,9.5000,0.0000,0.0000,0.00,12/20/2023 07:00 AM,Polly Angus Ale (7),PAA 23154.1,9.50,12/20/2023 12:00 PM
01/09/2024 ,,1.9100,0.0000,0.0000,0.0487,12/19/2023 07:00 AM,Backyard Boogie,BOO 23153.1,11.10,12/19/2023 12:00 PM
01/09/2024 ,,11.1000,0.0000,0.0000,0.00,12/19/2023 07:00 AM,Backyard Boogie,BOO 23153.1,11.10,12/19/2023 12:00 PM
01/09/2024 ,,7.9000,3.1600,68.6000,0.00,01/08/2024 07:00 AM,BBC Seltzer Base (7),BBC SELTZ 24002 (TANGERINE),7.90,01/08/2024 12:00 PM
01/09/2024 ,,3.0000,4.5500,67.0000,0.0618,01/02/2024 07:00 AM,Stowaway IPA 2.0,IPA 24001,14.27,01/02/2024 12:00 PM
01/08/2024 ,,2.1800,0.0000,0.0000,0.0679,12/07/2023 07:00 AM,13° Below,13B (cold IPA) 23147.1,14.80,12/07/2023 12:00 PM
01/08/2024 ,,14.8000,0.0000,0.0000,0.00,12/07/2023 07:00 AM,13° Below,13B (cold IPA) 23147.1,14.80,12/07/2023 12:00 PM
01/08/2024 ,,3.1000,4.5400,66.2000,0.0612,01/02/2024 07:00 AM,Stowaway IPA 2.0,IPA 24001,14.27,01/02/2024 12:00 PM
01/08/2024 ,,2.7000,0.0000,0.0000,0.0502,12/15/2023 07:00 AM,Layer Up! (7bbl),LU (Black Pepper) 23151.1,12.00,12/15/2023 12:00 PM
01/08/2024 ,,12.0000,0.0000,0.0000,0.00,12/15/2023 07:00 AM,Layer Up! (7bbl),LU (Black Pepper) 23151.1,12.00,12/15/2023 12:00 PM
01/07/2024 ,,14.3500,0.0000,0.0000,0.00,12/18/2023 07:00 AM,Stowaway IPA 2.0,IPA 23152.2,14.35,12/18/2023 12:00 PM
01/07/2024 ,,2.2200,0.0000,0.0000,0.065,12/18/2023 07:00 AM,Stowaway IPA 2.0,IPA 23152.2,14.35,12/18/2023 12:00 PM
01/07/2024 ,,2.2200,0.0000,0.0000,0.065,12/18/2023 07:00 AM,Stowaway IPA 2.0,IPA 23152.1,14.35,12/18/2023 12:00 PM
01/07/2024 ,,14.3500,0.0000,0.0000,0.00,12/18/2023 07:00 AM,Stowaway IPA 2.0,IPA 23152.1,14.35,12/18/2023 12:00 PM
01/07/2024 ,,2.9000,4.5200,67.0000,0.0612,01/02/2024 07:00 AM,Stowaway IPA 2.0,IPA 24001,14.27,01/02/2024 12:00 PM
01/05/2024 ,,4.3000,4.1800,68.3000,0.0538,01/02/2024 07:00 AM,Stowaway IPA 2.0,IPA 24001,14.27,01/02/2024 12:00 PM
01/04/2024 ,,7.0000,4.3500,68.8000,0.0397,01/02/2024 07:00 AM,Stowaway IPA 2.0,IPA 24001,14.27,01/02/2024 12:00 PM
01/03/2024 ,,3.2900,0.0000,0.0000,0.1024,12/07/2023 07:00 AM,Coastal Storm,COS 23148.1,16.30,12/07/2023 12:00 PM
01/03/2024 ,,16.3000,0.0000,0.0000,0.00,12/07/2023 07:00 AM,Coastal Storm,COS 23148.1,16.30,12/07/2023 12:00 PM
01/02/2024 ,,1.9100,4.5300,0.0000,0.0487,12/19/2023 07:00 AM,Backyard Boogie,BOO 23153,11.10,12/19/2023 12:00 PM
01/02/2024 ,,2.2200,4.7500,0.0000,0.065,12/18/2023 07:00 AM,Stowaway IPA 2.0,IPA 23152,14.35,12/18/2023 12:00 PM
01/02/2024 ,,2.2100,4.3500,0.0000,0.00,12/13/2023 07:00 AM,Staycationland,STAY 23150,11.10,12/13/2023 12:00 PM
01/02/2024 ,,2.7000,4.0100,0.0000,0.0502,12/15/2023 07:00 AM,Layer Up! (7bbl),LU (Black Pepper) 23151,12.00,12/15/2023 12:00 PM
01/02/2024 ,,2.4700,4.0200,0.0000,0.0388,12/20/2023 07:00 AM,Polly Angus Ale (7),PAA 23154,9.50,12/20/2023 12:00 PM
12/29/2023 ,,2.7000,0.0000,0.0000,0.0626,12/18/2023 07:00 AM,Stowaway IPA 2.0,IPA 23152,14.35,12/18/2023 12:00 PM
12/23/2023 ,,2.4000,0.0000,0.0000,0.00,12/13/2023 07:00 AM,Staycationland,STAY 23150,11.10,12/13/2023 12:00 PM
12/30/2023 ,,2.6800,0.0000,0.0000,0.065,12/06/2023 07:00 AM,Stowaway IPA 2.0,IPA 23146.2,14.25,12/06/2023 12:00 PM
12/30/2023 ,,14.2500,0.0000,0.0000,0.00,12/06/2023 07:00 AM,Stowaway IPA 2.0,IPA 23146.2,14.25,12/06/2023 12:00 PM
12/29/2023 ,,2.6800,0.0000,0.0000,0.065,12/06/2023 07:00 AM,Stowaway IPA 2.0,IPA 23146.1,14.25,12/06/2023 12:00 PM
12/29/2023 ,,14.2500,0.0000,0.0000,0.00,12/06/2023 07:00 AM,Stowaway IPA 2.0,IPA 23146.1,14.25,12/06/2023 12:00 PM
12/28/2023 ,,2.9000,0.0000,0.0000,0.0365,12/20/2023 07:00 AM,Polly Angus Ale (7),PAA 23154,9.50,12/20/2023 12:00 PM
12/27/2023 ,,2.9000,0.0000,0.0000,0.0491,12/15/2023 07:00 AM,Layer Up! (7bbl),LU (Black Pepper) 23151,12.00,12/15/2023 12:00 PM
12/27/2023 ,,2.8000,0.0000,0.0000,0.0491,12/15/2023 07:00 AM,Layer Up! (7bbl),LU (Black Pepper) 23151,12.00,12/15/2023 12:00 PM
12/27/2023 ,,2.6000,4.0700,67.0000,0.0365,12/20/2023 07:00 AM,Polly Angus Ale (7),PAA 23154,9.50,12/20/2023 12:00 PM
12/22/2023 ,,5.7000,4.4200,66.0000,0.0203,12/20/2023 07:00 AM,Polly Angus Ale (7),PAA 23154,9.50,12/20/2023 12:00 PM
12/22/2023 ,,2.9000,4.3300,58.0000,0.00,12/13/2023 07:00 AM,Staycationland,STAY 23150,11.10,12/13/2023 12:00 PM
12/22/2023 ,,3.1000,4.6700,66.6000,0.0605,12/18/2023 07:00 AM,Stowaway IPA 2.0,IPA 23152,14.35,12/18/2023 12:00 PM
12/22/2023 ,,3.6000,4.3700,66.8000,0.04,12/19/2023 07:00 AM,Backyard Boogie,BOO 23153,11.10,12/19/2023 12:00 PM
12/21/2023 ,,1.7000,0.0000,0.0000,0.0493,12/01/2023 07:00 AM,State Parks Pale (7),SPP 23144 V2.2,11.00,12/01/2023 12:00 PM
12/21/2023 ,,11.0000,0.0000,0.0000,0.00,12/01/2023 07:00 AM,State Parks Pale (7),SPP 23144 V2.2,11.00,12/01/2023 12:00 PM
12/21/2023 ,,1.7000,0.0000,0.0000,0.0493,12/01/2023 07:00 AM,State Parks Pale (7),SPP 23144 V2.1,11.00,12/01/2023 12:00 PM
12/21/2023 ,,11.0000,0.0000,0.0000,0.00,12/01/2023 07:00 AM,State Parks Pale (7),SPP 23144 V2.1,11.00,12/01/2023 12:00 PM
12/21/2023 ,,2.0900,4.4300,0.0000,0.0587,12/11/2023 07:00 AM,Ice Storm of 98,ICE 23149,12.90,12/11/2023 12:00 PM
12/21/2023 ,,2.9000,4.3600,58.0000,0.00,12/13/2023 07:00 AM,Staycationland,STAY 23150,11.10,12/13/2023 12:00 PM
12/21/2023 ,,3.3000,4.6400,67.0000,0.0595,12/18/2023 07:00 AM,Stowaway IPA 2.0,IPA 23152,14.35,12/18/2023 12:00 PM
12/21/2023 ,,9.5000,4.9000,67.0000,0.00,12/20/2023 07:00 AM,Polly Angus Ale (7),PAA 23154,9.50,12/20/2023 12:00 PM
12/21/2023 ,,3.1000,4.4700,68.0000,0.0476,12/15/2023 07:00 AM,Layer Up! (7bbl),LU (Black Pepper) 23151,12.00,12/15/2023 12:00 PM
12/21/2023 ,,2.3700,0.0000,0.0000,0.0663,12/05/2023 07:00 AM,Stowaway IPA 2.0,IPA 23145.4,14.39,12/05/2023 12:00 PM
12/21/2023 ,,14.3900,0.0000,0.0000,0.00,12/05/2023 07:00 AM,Stowaway IPA 2.0,IPA 23145.4,14.39,12/05/2023 12:00 PM
12/21/2023 ,,7.1000,4.4700,67.6000,0.0216,12/19/2023 07:00 AM,Backyard Boogie,BOO 23153,11.10,12/19/2023 12:00 PM
12/20/2023 ,,9.5000,0.0000,0.0000,0.00,12/20/2023 07:00 AM,Polly Angus Ale (7),PAA 23154,9.50,12/20/2023 12:00 PM
12/20/2023 ,,2.3700,0.0000,0.0000,0.0663,12/05/2023 07:00 AM,Stowaway IPA 2.0,IPA 23145.3,14.39,12/05/2023 12:00 PM
12/20/2023 ,,14.3900,0.0000,0.0000,0.00,12/05/2023 07:00 AM,Stowaway IPA 2.0,IPA 23145.3,14.39,12/05/2023 12:00 PM
12/20/2023 ,,2.3700,0.0000,0.0000,0.0663,12/05/2023 07:00 AM,Stowaway IPA 2.0,IPA 23145.2,14.39,12/05/2023 12:00 PM
12/20/2023 ,,14.3900,0.0000,0.0000,0.00,12/05/2023 07:00 AM,Stowaway IPA 2.0,IPA 23145.2,14.39,12/05/2023 12:00 PM
12/20/2023 ,,10.3000,4.7400,68.2000,0.0043,12/19/2023 07:00 AM,Backyard Boogie,BOO 23153,11.10,12/19/2023 12:00 PM
12/20/2023 ,,3.1000,4.1800,67.4000,0.0476,12/15/2023 07:00 AM,Layer Up! (7bbl),LU (Black Pepper) 23151,12.00,12/15/2023 12:00 PM
12/20/2023 ,,5.4000,4.6000,67.7000,0.0485,12/18/2023 07:00 AM,Stowaway IPA 2.0,IPA 23152,14.35,12/18/2023 12:00 PM
12/20/2023 ,,3.8000,4.3000,59.9000,0.00,12/13/2023 07:00 AM,Staycationland,STAY 23150,11.10,12/13/2023 12:00 PM
12/19/2023 ,,2.3700,0.0000,0.0000,0.0663,12/05/2023 07:00 AM,Stowaway IPA 2.0,IPA 23145.1,14.39,12/05/2023 12:00 PM
12/19/2023 ,,14.3900,0.0000,0.0000,0.00,12/05/2023 07:00 AM,Stowaway IPA 2.0,IPA 23145.1,14.39,12/05/2023 12:00 PM
